time,ego_velocity,leader_velocity,space_gap,acc_acceleration
332.5,27.157,27.029,28.503,-0.093707
332.6,27.152,27.03,28.502,-0.074311
332.7,27.146,27.024,28.496,-0.065581
332.8,27.14,27.018,28.487,-0.059755
332.9,27.134,27.012,28.474,-0.051235
333,27.131,27.003,28.456,-0.029598
333.1,27.128,26.99,28.432,-0.0061343
333.2,27.122,26.973,28.405,-0.0039323
333.3,27.109,26.942,28.373,-0.042329
333.4,27.1,26.91,28.337,-0.077076
333.5,27.117,26.902,28.3,-0.063253
333.6,27.167,26.922,28.261,-0.012461
333.7,27.217,26.942,28.222,0.10312
333.8,27.274,26.966,28.184,0.30404
333.9,27.322,26.979,28.148,0.38409
334,27.358,26.977,28.116,0.38639
334.1,27.391,26.971,28.085,0.38772
334.2,27.426,26.969,28.052,0.39123
334.3,27.463,26.971,28.018,0.41173
334.4,27.502,26.976,27.981,0.44397
334.5,27.543,26.982,27.94,0.47232
334.6,27.59,26.989,27.894,0.4994
334.7,27.64,26.996,27.842,0.52312
334.8,27.684,27.002,27.785,0.52958
334.9,27.72,27.003,27.719,0.48415
335,27.755,27.003,27.645,0.42225
335.1,27.801,27.009,27.557,0.40015
335.2,27.862,27.025,27.448,0.39253
335.3,27.918,27.036,27.336,0.39
335.4,27.962,27.039,27.23,0.39
335.5,28.002,27.039,27.122,0.39
335.6,28.043,27.044,27.009,0.39
335.7,28.083,27.05,26.891,0.39
335.8,28.122,27.056,26.761,0.37716
335.9,28.162,27.06,26.616,0.29705
336,28.198,27.065,26.474,0.27261
336.1,28.231,27.073,26.336,0.3079
336.2,28.261,27.08,26.203,0.33626
336.3,28.287,27.087,26.076,0.31576
336.4,28.312,27.093,25.953,0.26794
336.5,28.332,27.097,25.831,0.23328
336.6,28.347,27.097,25.71,0.22011
336.7,28.36,27.095,25.589,0.21069
336.8,28.374,27.097,25.466,0.19873
336.9,28.393,27.107,25.341,0.17366
337,28.414,27.12,25.214,0.1433
337.1,28.431,27.129,25.089,0.13132
337.2,28.444,27.133,24.968,0.1376
337.3,28.455,27.135,24.848,0.14624
337.4,28.462,27.132,24.726,0.14134
337.5,28.466,27.127,24.6,0.085433
337.6,28.471,27.122,24.476,0.040177
337.7,28.479,27.122,24.359,0.061395
337.8,28.489,27.125,24.245,0.10854
337.9,28.499,27.129,24.124,0.12625
338,28.509,27.132,23.994,0.10947
338.1,28.519,27.136,23.859,0.089543
338.2,28.529,27.143,23.725,0.088652
338.3,28.541,27.151,23.589,0.10074
338.4,28.551,27.16,23.452,0.11325
338.5,28.559,27.169,23.311,0.12029
338.6,28.566,27.178,23.167,0.126
338.7,28.573,27.187,23.022,0.1273
338.8,28.582,27.196,22.874,0.090122
338.9,28.591,27.206,22.725,0.039914
339,28.597,27.212,22.579,0.035635
339.1,28.602,27.214,22.438,0.082087
339.2,28.606,27.213,22.296,0.12556
339.3,28.606,27.211,22.15,0.11232
339.4,28.605,27.208,22,0.050963
339.5,28.603,27.206,21.852,0.0040192
339.6,28.6,27.204,21.712,0.00095589
339.7,28.596,27.202,21.576,0.00017508
339.8,28.594,27.203,21.434,0
339.9,28.594,27.205,21.28,0
340,28.594,27.208,21.133,0
340.1,28.59,27.208,21.01,0
340.2,28.58,27.206,20.898,0
340.3,28.57,27.205,20.788,-0.00080504
340.4,28.562,27.207,20.683,-0.020502
340.5,28.553,27.21,20.578,-0.046738
340.6,28.544,27.215,20.465,-0.055387
340.7,28.535,27.223,20.34,-0.056471
340.8,28.525,27.232,20.215,-0.057646
340.9,28.515,27.239,20.103,-0.072683
341,28.503,27.245,20.002,-0.11633
341.1,28.489,27.251,19.888,-0.14795
341.2,28.473,27.261,19.736,-0.14219
341.3,28.452,27.272,19.558,-0.1287
341.4,28.433,27.28,19.398,-0.1283
341.5,28.412,27.285,19.248,-0.13532
341.6,28.392,27.295,19.09,-0.14421
341.7,28.369,27.315,18.91,-0.15823
341.8,28.349,27.331,18.758,-0.16408
341.9,28.332,27.341,18.639,-0.16152
342,28.315,27.348,18.538,-0.15834
342.1,28.297,27.349,18.452,-0.15876
342.2,28.276,27.346,18.384,-0.16767
342.3,28.253,27.34,18.318,-0.18236
342.4,28.229,27.335,18.237,-0.20066
342.5,28.202,27.33,18.132,-0.23629
342.6,28.177,27.329,18.027,-0.26077
342.7,28.162,27.341,17.938,-0.23639
342.8,28.149,27.358,17.855,-0.19137
342.9,28.124,27.367,17.766,-0.19594
343,28.073,27.357,17.668,-0.28699
343.1,28.031,27.355,17.588,-0.33718
343.2,28.011,27.369,17.531,-0.33526
343.3,27.993,27.385,17.481,-0.33086
343.4,27.965,27.393,17.429,-0.32011
343.5,27.923,27.389,17.376,-0.29078
343.6,27.884,27.389,17.326,-0.27623
343.7,27.854,27.397,17.281,-0.31919
343.8,27.827,27.408,17.239,-0.37014
343.9,27.804,27.426,17.199,-0.36789
344,27.783,27.448,17.161,-0.34292
344.1,27.762,27.466,17.128,-0.30739
344.2,27.738,27.476,17.102,-0.22709
344.3,27.712,27.483,17.079,-0.16026
344.4,27.682,27.486,17.056,-0.1618
344.5,27.65,27.485,17.035,-0.17608
344.6,27.624,27.491,17.019,-0.19492
344.7,27.604,27.504,17.008,-0.22789
344.8,27.587,27.515,16.997,-0.25005
344.9,27.571,27.522,16.982,-0.21958
345,27.556,27.527,16.965,-0.1483
345.1,27.542,27.533,16.955,-0.10179
345.2,27.529,27.539,16.953,-0.12164
345.3,27.516,27.546,16.952,-0.17049
345.4,27.503,27.553,16.951,-0.20424
345.5,27.489,27.56,16.956,-0.19447
345.6,27.475,27.567,16.972,-0.16734
345.7,27.459,27.575,16.991,-0.152
345.8,27.44,27.583,17.017,-0.15531
345.9,27.419,27.593,17.049,-0.16395
346,27.398,27.608,17.08,-0.18529
346.1,27.379,27.628,17.11,-0.24322
346.2,27.36,27.648,17.142,-0.27093
346.3,27.341,27.664,17.181,-0.21305
346.4,27.325,27.68,17.221,-0.14678
346.5,27.318,27.697,17.252,-0.14018
346.6,27.313,27.713,17.279,-0.13903
346.7,27.308,27.726,17.305,-0.13744
346.8,27.298,27.735,17.332,-0.12975
346.9,27.282,27.738,17.358,-0.11645
347,27.271,27.741,17.387,-0.11141
347.1,27.262,27.745,17.419,-0.12508
347.2,27.257,27.749,17.455,-0.14091
347.3,27.257,27.754,17.493,-0.12536
347.4,27.257,27.758,17.535,-0.060614
347.5,27.258,27.762,17.583,-0.008172
347.6,27.259,27.769,17.64,-0.0024408
347.7,27.26,27.779,17.71,-0.00049632
347.8,27.26,27.79,17.782,0
347.9,27.257,27.799,17.858,0
348,27.254,27.809,17.934,0
348.1,27.254,27.82,18.005,0
348.2,27.256,27.832,18.073,0
348.3,27.258,27.845,18.136,0
348.4,27.261,27.859,18.196,0
348.5,27.263,27.874,18.253,0
348.6,27.264,27.886,18.31,0
348.7,27.263,27.894,18.367,0
348.8,27.261,27.903,18.424,0
348.9,27.262,27.915,18.479,0
